user_id,song_id,timestamp
15,5,2023-08-26 16:44:26
66,8,2023-10-15 20:50:54
71,10,2023-12-01 15:25:35
13,12,2023-05-30 20:02:57
17,35,2023-03-03 09:02:51
27,25,2023-07-16 06:49:55
49,14,2023-02-04 20:11:38
88,45,2023-12-28 00:08:52
33,35,2023-02-20 20:34:51
95,38,2023-02-05 23:50:26
20,44,2023-10-11 17:19:06
81,18,2023-06-13 15:29:23
20,27,2023-11-12 02:08:06
83,43,2023-07-03 23:21:33
32,49,2023-12-20 18:03:54
79,24,2023-03-22 21:50:41
79,14,2023-10-02 12:50:25
19,32,2023-05-28 23:17:07
70,26,2023-02-16 08:48:47
50,12,2023-08-17 20:24:38
48,36,2023-01-09 16:40:19
20,5,2023-01-10 12:13:05
78,32,2023-07-25 17:43:18
54,38,2023-01-25 20:54:47
18,48,2023-10-12 00:39:04
44,32,2023-01-30 23:47:12
45,29,2023-09-06 20:27:51
78,46,2023-11-03 21:56:37
5,38,2023-09-10 17:34:32
25,35,2023-02-11 23:50:14
95,3,2023-01-17 14:23:29
16,5,2023-07-17 21:07:35
10,39,2023-11-14 00:01:24
93,36,2023-11-05 10:39:02
85,22,2023-12-06 10:27:30
48,7,2023-05-16 23:33:49
71,43,2023-01-03 22:23:24
39,39,2023-01-13 15:36:03
71,19,2023-09-13 00:59:00
47,8,2023-12-21 01:16:12
44,11,2023-01-15 05:20:47
50,15,2023-11-13 00:42:27
40,8,2023-10-16 11:41:59
34,5,2023-06-08 23:51:45
7,10,2023-05-09 13:00:25
95,38,2023-02-03 21:23:00
51,26,2023-01-09 16:59:47
58,26,2023-01-04 22:11:04
88,46,2023-02-26 19:01:23
58,1,2023-12-10 16:46:36
77,18,2023-04-22 05:25:11
73,26,2023-12-13 06:08:47
16,20,2023-08-14 05:04:04
61,27,2023-08-21 20:38:05
36,18,2023-11-21 02:30:42
63,18,2023-02-18 00:59:30
21,50,2023-04-10 23:21:36
2,48,2023-07-19 17:02:14
38,5,2023-11-28 12:47:04
34,3,2023-09-25 17:09:28
33,27,2023-12-07 14:30:37
18,12,2023-05-21 19:20:50
25,22,2023-12-04 06:05:26
62,28,2023-12-01 07:59:01
3,30,2023-01-03 06:15:25
86,13,2023-12-15 21:01:16
84,46,2023-12-17 09:49:13
70,37,2023-01-26 22:01:26
73,36,2023-06-10 17:56:13
87,8,2023-01-01 23:09:03
55,27,2023-09-01 14:34:57
61,49,2023-10-27 01:41:55
27,49,2023-06-19 07:07:36
3,22,2023-07-15 12:34:07
59,39,2023-02-10 22:09:00
35,1,2023-10-29 04:55:43
60,36,2023-08-28 22:44:27
57,45,2023-09-05 18:43:37
55,26,2023-11-30 16:11:14
78,12,2023-12-03 02:10:20
80,43,2023-03-02 10:52:18
32,24,2023-11-14 06:08:13
60,34,2023-04-29 18:20:16
16,43,2023-11-28 20:26:24
15,27,2023-05-14 10:07:47
46,12,2023-10-21 04:22:46
21,35,2023-01-19 08:47:20
71,49,2023-03-22 18:31:34
24,15,2023-04-09 12:40:35
60,15,2023-02-25 04:21:16
15,11,2023-10-07 23:22:59
93,9,2023-10-17 00:06:54
84,34,2023-09-25 11:36:49
37,22,2023-08-17 09:52:47
97,38,2023-08-09 17:07:05
23,25,2023-04-29 21:15:40
6,10,2023-11-09 20:50:53
7,37,2023-06-18 05:51:42
2,25,2023-07-31 07:39:29
32,30,2023-09-11 09:07:20
98,16,2023-04-30 13:40:43
36,10,2023-09-01 03:59:32
23,42,2023-07-09 12:04:29
73,31,2023-02-14 11:34:40
30,20,2023-11-18 11:38:25
10,20,2023-01-20 15:38:44
39,5,2023-01-31 12:16:42
84,13,2023-02-09 10:09:03
54,36,2023-03-20 07:08:55
77,47,2023-02-06 00:09:29
37,34,2023-11-19 12:59:30
34,40,2023-01-12 18:28:23
69,10,2023-07-19 02:49:03
47,9,2023-04-19 06:52:58
44,5,2023-04-29 20:57:33
44,47,2023-02-07 19:53:46
6,13,2023-08-04 23:03:12
86,28,2023-07-18 11:46:42
55,29,2023-07-30 00:57:10
18,50,2023-04-20 02:10:49
45,49,2023-10-28 23:44:55
90,27,2023-09-21 00:03:32
92,41,2023-09-22 21:58:14
90,15,2023-04-16 03:59:30
39,7,2023-03-05 23:38:03
51,6,2023-12-24 23:11:34
87,14,2023-07-31 19:43:37
79,24,2023-10-04 05:24:55
21,10,2023-10-24 01:49:16
2,46,2023-05-03 09:35:55
63,18,2023-05-16 21:17:39
16,37,2023-09-07 02:35:52
93,4,2023-10-31 03:30:05
20,22,2023-01-02 15:04:01
95,27,2023-12-09 10:39:03
94,26,2023-10-05 01:57:31
87,35,2023-03-28 12:29:03
70,14,2023-08-21 02:45:40
19,23,2023-07-24 10:02:43
47,11,2023-03-01 09:19:30
94,20,2023-12-29 22:39:28
7,19,2023-12-28 15:24:08
83,36,2023-06-26 06:10:17
19,38,2023-12-18 20:56:55
63,37,2023-06-27 12:22:46
26,26,2023-02-14 23:48:23
49,40,2023-11-17 22:38:57
49,24,2023-11-12 03:21:41
51,39,2023-12-23 08:16:17
50,26,2023-09-08 20:44:29
55,41,2023-06-13 07:01:21
39,8,2023-09-01 05:20:11
69,12,2023-06-01 14:21:29
28,7,2023-02-26 09:02:36
88,21,2023-03-08 06:27:30
17,4,2023-10-22 13:01:21
64,27,2023-04-11 09:18:31
15,22,2023-03-08 15:19:02
12,41,2023-09-02 18:16:54
39,29,2023-09-04 05:53:16
4,9,2023-08-19 11:37:18
63,38,2023-09-03 06:25:05
76,17,2023-04-09 18:50:08
42,13,2023-09-12 21:35:33
88,28,2023-09-17 00:20:27
12,16,2023-12-24 04:31:49
22,26,2023-03-11 23:26:47
95,42,2023-09-16 04:17:28
79,17,2023-09-08 14:38:59
20,22,2023-04-02 14:25:36
48,20,2023-12-16 21:35:48
14,43,2023-09-08 15:42:31
45,39,2023-09-29 23:27:33
32,31,2023-05-20 23:47:04
23,1,2023-08-05 18:09:31
76,32,2023-08-18 01:20:46
4,42,2023-01-10 19:19:26
9,48,2023-08-13 15:52:00
17,48,2023-11-29 06:23:26
24,41,2023-12-07 23:28:08
82,15,2023-11-22 02:24:26
16,14,2023-10-29 02:56:35
56,40,2023-07-01 23:09:05
20,33,2023-05-05 07:18:09
78,30,2023-06-19 22:14:18
59,36,2023-01-03 01:15:25
63,35,2023-03-27 11:40:27
52,11,2023-11-13 04:34:38
96,33,2023-11-18 00:51:45
57,50,2023-11-09 07:03:04
46,46,2023-09-12 05:07:51
7,33,2023-06-04 11:51:15
58,10,2023-07-10 19:28:43
14,2,2023-12-18 11:22:48
92,41,2023-07-14 16:18:08
79,26,2023-06-01 04:12:56
98,7,2023-05-22 23:31:45
72,12,2023-05-26 04:31:28
9,1,2023-04-08 12:58:42
70,17,2023-10-28 18:42:59
24,49,2023-03-16 15:42:33
94,8,2023-06-23 21:28:31
7,31,2023-04-08 20:00:25
39,11,2023-05-01 02:36:52
35,27,2023-04-26 14:01:06
55,31,2023-03-31 22:16:18
2,34,2023-06-13 08:34:01
61,49,2023-11-27 03:01:25
88,41,2023-11-05 05:43:28
48,18,2023-05-31 00:56:37
37,30,2023-10-29 22:56:12
56,46,2023-01-17 05:59:51
44,10,2023-07-28 18:20:32
58,39,2023-12-04 04:19:51
59,27,2023-09-26 18:05:23
62,21,2023-02-11 07:59:35
60,47,2023-12-02 03:45:40
49,32,2023-03-28 01:18:55
45,50,2023-12-12 02:02:08
13,44,2023-11-11 03:50:52
29,23,2023-09-05 09:44:13
56,37,2023-10-08 04:40:12
86,27,2023-08-25 06:09:53
63,46,2023-12-13 03:59:25
8,45,2023-10-09 23:12:50
31,40,2023-01-31 07:49:12
51,29,2023-10-18 19:42:51
78,33,2023-10-29 15:04:17
78,20,2023-07-26 06:25:28
5,17,2023-04-04 05:25:05
21,48,2023-09-16 18:06:48
44,49,2023-02-13 05:57:02
7,46,2023-01-16 12:52:49
71,39,2023-07-13 10:53:32
28,30,2023-11-29 11:02:47
70,33,2023-08-23 20:51:56
81,11,2023-06-13 18:48:47
83,15,2023-06-12 11:21:28
10,44,2023-03-02 08:57:44
25,29,2023-08-26 13:37:56
55,10,2023-07-19 04:28:45
42,8,2023-06-10 19:21:28
95,36,2023-10-18 06:20:16
25,35,2023-02-21 09:49:52
61,24,2023-03-19 22:07:46
16,41,2023-02-16 01:39:39
27,45,2023-04-25 06:41:30
56,12,2023-06-11 06:19:31
48,3,2023-05-25 08:37:40
99,46,2023-02-27 11:24:08
100,15,2023-10-15 23:50:02
63,24,2023-05-09 01:50:20
17,49,2023-04-22 10:20:05
59,41,2023-04-05 17:53:10
9,4,2023-03-24 22:43:35
75,15,2023-08-09 07:03:40
77,7,2023-09-22 18:59:41
77,41,2023-04-26 01:41:49
67,38,2023-03-23 10:19:34
54,4,2023-11-23 07:20:11
70,49,2023-03-01 17:12:14
21,34,2023-01-15 06:38:30
29,23,2023-04-10 21:27:31
13,28,2023-06-30 06:13:11
21,21,2023-06-15 06:36:01
17,2,2023-09-24 13:50:07
66,2,2023-06-22 16:27:45
23,32,2023-05-02 22:59:43
38,43,2023-06-28 03:52:06
11,24,2023-04-22 02:28:02
47,35,2023-10-04 06:05:55
70,7,2023-01-23 20:52:40
32,8,2023-01-13 12:41:07
97,42,2023-01-25 03:29:12
62,40,2023-06-28 21:35:36
68,11,2023-03-02 09:25:38
11,29,2023-02-03 14:11:06
26,5,2023-06-16 15:46:43
95,29,2023-06-18 22:14:33
19,26,2023-02-25 21:41:45
47,5,2023-03-15 02:57:12
90,11,2023-02-21 14:00:28
16,15,2023-06-19 13:53:29
28,31,2023-05-18 02:42:13
63,49,2023-01-15 19:21:08
70,6,2023-07-31 02:37:55
83,24,2023-12-29 19:49:19
37,15,2023-10-07 08:06:51
33,27,2023-06-20 07:36:47
29,1,2023-09-16 20:16:07
88,33,2023-07-29 11:02:28
37,16,2023-06-27 02:08:18
72,25,2023-01-02 04:57:45
88,49,2023-03-25 13:49:38
91,36,2023-12-13 12:28:52
31,13,2023-11-03 17:38:52
58,16,2023-02-16 11:04:07
42,29,2023-12-20 03:23:47
25,23,2023-06-08 23:56:15
90,17,2023-07-20 01:45:49
94,35,2023-08-15 04:24:47
58,47,2023-03-04 16:29:24
70,21,2023-11-03 06:32:47
100,17,2023-03-08 23:50:16
70,7,2023-04-24 05:57:49
45,10,2023-11-01 11:14:19
84,9,2023-03-23 21:35:23
1,46,2023-02-06 01:00:35
8,35,2023-05-09 21:27:09
96,25,2023-12-27 22:40:19
30,48,2023-06-20 22:42:25
35,20,2023-07-16 09:39:43
73,22,2023-08-08 14:17:49
55,32,2023-11-29 01:53:36
95,48,2023-08-11 01:30:17
22,24,2023-09-10 13:27:09
26,7,2023-07-15 02:52:58
8,17,2023-11-17 20:49:06
37,36,2023-03-22 19:19:00
34,15,2023-04-09 21:33:06
80,32,2023-04-24 07:13:10
81,48,2023-07-07 01:18:27
89,9,2023-12-03 09:27:40
9,11,2023-08-29 00:30:51
40,13,2023-12-28 01:42:10
81,30,2023-01-06 01:10:14
32,4,2023-02-17 13:09:37
3,44,2023-11-19 08:51:24
70,31,2023-04-29 21:09:27
80,7,2023-06-02 06:18:32
90,12,2023-04-14 18:57:22
60,6,2023-03-02 14:30:35
8,17,2023-06-01 09:01:43
7,23,2023-02-23 14:39:19
69,8,2023-04-22 19:26:17
48,39,2023-07-12 21:10:20
22,44,2023-12-18 12:27:21
28,41,2023-04-13 12:52:44
32,20,2023-05-03 11:30:49
58,25,2023-01-05 15:38:17
81,14,2023-05-27 02:56:58
40,17,2023-07-23 08:09:35
48,50,2023-11-06 22:11:10
51,4,2023-06-12 11:20:44
67,33,2023-09-08 22:14:26
12,17,2023-12-22 00:37:55
11,12,2023-10-26 22:32:55
83,17,2023-10-05 09:42:29
29,20,2023-06-20 12:27:55
95,27,2023-11-09 23:42:17
70,49,2023-06-11 02:28:54
32,49,2023-02-10 22:41:49
7,35,2023-11-17 08:34:12
18,9,2023-03-23 22:34:58
42,28,2023-06-11 02:15:46
8,31,2023-02-24 05:34:57
13,11,2023-08-24 19:56:53
87,31,2023-11-17 06:45:38
13,7,2023-07-29 02:32:01
56,29,2023-08-12 15:48:08
55,41,2023-06-25 16:01:29
79,37,2023-03-15 07:10:11
53,20,2023-11-05 00:18:01
82,20,2023-08-26 16:07:08
18,32,2023-11-25 12:38:04
100,34,2023-11-14 17:13:16
74,38,2023-09-15 19:53:24
90,7,2023-03-07 22:03:25
19,14,2023-05-20 10:21:45
48,25,2023-01-31 07:25:17
11,23,2023-07-18 16:40:14
38,36,2023-05-25 23:36:22
78,21,2023-01-28 06:08:35
12,2,2023-10-20 06:46:21
58,46,2023-01-06 14:15:40
76,18,2023-05-21 11:08:11
85,32,2023-11-20 10:26:16
10,18,2023-02-04 20:59:03
88,25,2023-09-17 10:19:17
73,40,2023-12-13 14:55:27
4,29,2023-05-28 06:11:47
29,23,2023-11-27 14:59:24
10,38,2023-04-28 18:25:37
89,34,2023-01-12 19:45:17
35,15,2023-08-07 19:39:40
48,9,2023-10-13 12:21:31
40,4,2023-07-13 00:01:37
54,9,2023-02-13 17:10:34
14,9,2023-04-25 00:46:07
21,29,2023-06-20 21:55:12
96,47,2023-08-05 16:09:57
97,33,2023-08-08 03:39:11
16,11,2023-10-19 16:01:50
15,22,2023-04-19 00:52:33
56,31,2023-03-08 03:15:34
62,37,2023-12-01 20:13:31
39,36,2023-01-14 03:05:19
31,39,2023-04-03 07:09:50
80,50,2023-09-12 16:05:41
91,28,2023-01-07 12:07:36
26,50,2023-03-26 23:13:51
22,47,2023-08-05 09:02:09
83,32,2023-03-18 06:15:50
85,29,2023-10-10 09:35:06
77,27,2023-10-28 17:51:07
17,37,2023-12-16 12:04:10
92,47,2023-09-11 12:52:24
80,42,2023-04-27 17:47:48
68,8,2023-08-20 12:52:12
32,5,2023-11-11 14:19:02
53,39,2023-01-13 22:42:50
90,39,2023-09-16 08:17:04
75,32,2023-04-14 20:24:38
14,30,2023-05-31 02:50:13
9,34,2023-09-20 05:09:49
94,5,2023-02-10 06:31:00
56,21,2023-08-28 18:34:34
81,45,2023-05-09 10:04:00
55,25,2023-02-26 02:43:11
60,27,2023-06-26 05:50:54
17,7,2023-05-05 20:10:38
44,31,2023-11-07 18:49:57
51,49,2023-07-01 13:00:45
62,30,2023-06-08 03:46:03
99,23,2023-06-12 09:37:25
44,2,2023-07-30 16:23:06
4,34,2023-11-08 02:45:44
86,24,2023-04-12 17:04:13
53,22,2023-12-22 18:03:48
53,36,2023-03-31 12:43:48
39,39,2023-02-20 23:58:08
47,8,2023-08-26 00:38:05
76,8,2023-11-16 01:37:39
31,19,2023-03-25 12:10:07
48,31,2023-04-01 11:49:21
81,38,2023-05-12 05:20:49
43,45,2023-09-17 23:01:03
90,17,2023-02-27 02:41:46
97,17,2023-02-11 20:59:21
36,15,2023-05-09 19:32:51
66,13,2023-12-13 16:06:51
69,7,2023-11-02 22:41:57
65,13,2023-07-29 09:50:27
52,33,2023-06-11 08:21:30
96,48,2023-02-05 09:56:41
10,20,2023-08-27 19:49:13
41,26,2023-10-24 05:01:01
62,49,2023-01-13 05:57:49
74,5,2023-04-22 12:59:05
11,37,2023-10-13 20:30:42
53,33,2023-07-19 01:54:43
52,21,2023-11-15 11:10:51
68,15,2023-07-23 06:10:33
48,41,2023-04-04 05:55:06
6,39,2023-06-22 00:56:14
44,34,2023-12-10 03:25:06
23,41,2023-09-17 16:29:48
98,12,2023-10-11 02:59:05
20,42,2023-03-09 05:51:15
44,2,2023-09-25 22:39:16
26,22,2023-06-15 02:45:22
68,23,2023-05-12 17:35:33
44,19,2023-11-06 00:51:44
29,4,2023-05-22 12:19:57
87,13,2023-09-24 05:21:39
78,27,2023-11-10 08:34:16
88,20,2023-03-09 14:28:19
30,36,2023-04-19 18:16:16
90,8,2023-01-13 20:24:02
51,48,2023-08-21 22:20:00
36,21,2023-07-15 23:52:07
74,47,2023-04-27 17:09:31
27,31,2023-12-11 08:30:19
90,43,2023-04-03 01:38:09
78,28,2023-05-19 16:44:21
7,26,2023-06-06 00:15:15
77,24,2023-07-22 08:59:44
3,5,2023-11-07 21:28:11
31,18,2023-10-30 15:17:08
86,35,2023-09-24 23:20:45
13,46,2023-01-20 17:08:18
10,5,2023-08-10 14:29:48
34,29,2023-09-27 15:41:37
26,31,2023-04-30 03:59:48
79,49,2023-07-17 17:11:19
98,8,2023-09-09 10:02:33
21,17,2023-05-04 06:28:07
10,6,2023-03-17 08:22:10
4,5,2023-10-03 01:42:30
31,34,2023-12-18 18:35:07
41,3,2023-08-03 05:12:47
20,29,2023-01-25 06:26:30
36,38,2023-01-15 16:55:18
1,17,2023-02-01 22:39:32
36,48,2023-01-19 22:00:55
98,29,2023-08-03 11:12:30
70,32,2023-12-05 00:00:26
3,13,2023-04-10 18:04:03
94,15,2023-07-14 23:33:52
42,48,2023-08-22 13:10:46
69,2,2023-05-09 15:32:23
94,13,2023-07-13 05:19:51
6,33,2023-07-01 13:13:41
52,10,2023-08-02 20:38:13
77,12,2023-06-06 23:31:24
93,19,2023-05-30 01:56:52
21,22,2023-07-30 04:47:56
2,47,2023-05-09 21:15:22
92,8,2023-10-10 05:19:57
5,19,2023-12-30 04:41:43
44,24,2023-09-08 18:34:55
3,26,2023-05-06 02:47:50
42,12,2023-04-09 15:38:40
89,36,2023-04-24 19:40:26
42,39,2023-04-13 03:42:20
12,13,2023-12-06 23:34:15
97,19,2023-02-21 15:23:24
92,31,2023-12-01 03:13:14
42,30,2023-08-01 17:52:33
36,26,2023-07-06 16:51:16
35,1,2023-11-07 12:34:16
56,34,2023-09-27 03:42:40
64,34,2023-09-02 08:14:24
5,10,2023-12-13 05:01:42
44,41,2023-07-12 17:06:14
56,41,2023-12-20 03:08:06
87,42,2023-10-25 19:54:25
53,23,2023-05-11 00:27:23
87,39,2023-03-08 23:12:20
62,38,2023-12-05 14:03:39
87,45,2023-05-13 12:49:58
31,19,2023-12-03 04:34:15
64,47,2023-05-29 12:11:47
100,25,2023-04-01 17:05:25
100,19,2023-10-15 05:51:46
69,46,2023-03-20 01:37:05
21,10,2023-08-25 17:15:02
10,21,2023-10-05 15:14:05
69,45,2023-03-24 03:32:59
25,2,2023-01-11 02:33:03
52,22,2023-09-21 22:28:31
87,39,2023-03-31 05:14:29
9,27,2023-01-28 16:53:54
43,37,2023-01-29 23:37:12
51,39,2023-07-25 23:03:42
79,27,2023-04-04 04:38:45
38,47,2023-12-11 05:56:28
81,8,2023-06-29 18:06:06
35,23,2023-02-07 23:14:26
29,10,2023-12-04 19:59:49
31,4,2023-08-07 09:32:52
27,46,2023-05-22 12:43:53
38,34,2023-07-23 23:24:26
26,12,2023-09-18 04:07:48
75,38,2023-05-01 14:35:26
31,29,2023-09-04 16:26:35
45,11,2023-05-03 09:45:05
77,2,2023-07-19 22:34:55
86,13,2023-02-13 18:14:09
85,9,2023-06-22 22:36:39
88,13,2023-08-23 22:10:11
96,45,2023-01-05 08:45:29
76,14,2023-02-01 02:24:16
18,4,2023-07-06 13:03:46
96,2,2023-01-26 09:55:55
17,39,2023-05-23 18:21:11
16,24,2023-10-26 03:07:50
52,41,2023-03-10 14:46:20
11,45,2023-04-23 12:04:01
59,41,2023-07-02 07:40:02
63,37,2023-10-13 18:03:50
91,41,2023-10-28 12:28:25
82,41,2023-09-03 06:02:02
71,15,2023-10-07 08:41:08
24,43,2023-01-09 01:14:16
88,27,2023-03-30 07:55:21
31,40,2023-08-18 09:30:37
36,42,2023-10-02 09:18:41
68,12,2023-06-20 20:34:09
9,20,2023-01-14 17:00:30
54,49,2023-04-10 01:55:44
9,24,2023-04-24 18:19:03
52,26,2023-11-29 23:25:17
18,6,2023-01-28 17:33:19
33,41,2023-02-27 07:33:05
22,44,2023-06-03 11:56:42
23,23,2023-04-08 07:30:59
65,38,2023-09-17 17:26:43
51,5,2023-12-13 20:53:10
16,29,2023-01-31 21:23:58
22,2,2023-04-14 05:25:56
57,41,2023-04-07 23:57:20
61,13,2023-11-11 03:02:13
35,31,2023-02-07 18:21:32
31,32,2023-01-23 22:29:17
77,19,2023-11-22 15:58:30
60,14,2023-03-21 13:13:39
12,24,2023-02-14 10:21:42
7,11,2023-06-16 21:06:36
16,31,2023-01-27 00:27:34
45,22,2023-04-05 02:53:45
37,16,2023-04-30 14:58:57
1,13,2023-11-23 05:43:38
13,10,2023-10-15 23:48:47
81,3,2023-02-22 21:04:31
16,12,2023-02-20 13:10:09
48,13,2023-08-02 19:39:43
44,11,2023-12-23 13:12:41
66,31,2023-04-24 16:51:45
16,16,2023-12-13 14:49:06
96,38,2023-06-13 20:39:55
80,17,2023-07-24 06:06:50
34,49,2023-08-30 18:51:34
36,30,2023-03-10 07:37:15
77,29,2023-08-07 22:03:25
40,3,2023-11-01 00:33:04
44,25,2023-08-15 16:10:52
67,7,2023-05-11 19:34:11
80,39,2023-11-13 13:49:47
56,38,2023-08-31 05:38:00
3,31,2023-07-04 02:13:41
47,3,2023-12-15 12:39:21
5,33,2023-06-15 05:05:05
21,45,2023-06-27 11:28:01
20,5,2023-06-11 04:41:49
63,36,2023-01-11 14:48:35
17,23,2023-07-19 16:52:40
3,41,2023-05-01 14:16:58
20,18,2023-05-25 02:49:56
86,4,2023-05-02 15:03:58
84,35,2023-06-29 21:51:47
48,5,2023-04-10 16:52:00
92,16,2023-11-25 11:31:50
83,46,2023-06-27 03:46:26
66,22,2023-05-08 18:28:15
25,48,2023-02-25 03:39:21
18,13,2023-09-22 02:12:51
84,46,2023-01-29 03:54:34
50,27,2023-02-04 04:26:07
8,37,2023-10-26 17:54:22
90,40,2023-07-11 12:13:50
25,10,2023-07-24 03:17:42
51,22,2023-04-06 10:39:22
98,1,2023-02-17 15:40:06
50,43,2023-03-04 14:45:16
64,26,2023-06-18 12:19:07
11,42,2023-10-07 00:26:31
3,31,2023-04-25 08:20:05
46,3,2023-09-22 04:34:21
96,30,2023-06-09 00:53:22
29,37,2023-05-19 05:41:40
91,41,2023-01-07 08:11:26
28,27,2023-07-05 22:06:24
64,39,2023-11-19 16:35:38
11,44,2023-01-01 10:59:21
68,29,2023-07-14 18:07:10
53,37,2023-08-15 03:29:43
12,28,2023-01-24 14:42:31
87,6,2023-09-28 00:52:24
82,19,2023-09-07 15:23:53
42,5,2023-11-24 22:54:20
19,24,2023-05-11 18:29:52
100,34,2023-03-06 02:07:03
29,42,2023-08-28 05:59:12
87,37,2023-09-18 03:03:40
81,33,2023-07-20 22:55:19
79,22,2023-07-02 06:54:14
50,47,2023-10-25 13:41:13
13,20,2023-01-26 00:49:30
100,28,2023-11-10 13:26:25
42,45,2023-03-06 23:39:26
31,5,2023-09-28 22:52:16
77,16,2023-06-29 16:53:05
3,20,2023-07-15 01:23:31
76,43,2023-06-29 22:57:36
90,27,2023-07-24 00:55:19
86,11,2023-02-15 11:30:07
10,44,2023-06-25 23:05:27
26,28,2023-12-05 09:07:59
20,46,2023-09-11 03:41:15
92,37,2023-07-17 12:25:45
78,28,2023-11-01 03:19:02
58,35,2023-09-09 21:24:52
59,33,2023-12-27 10:52:34
68,28,2023-08-10 13:09:29
76,21,2023-12-22 00:50:15
39,33,2023-11-25 18:34:48
72,16,2023-10-22 03:00:42
18,17,2023-04-01 21:58:46
37,24,2023-08-20 21:35:53
6,25,2023-12-08 00:18:23
100,42,2023-04-26 19:22:56
65,16,2023-02-16 23:09:29
66,41,2023-06-11 03:17:01
30,22,2023-08-08 03:55:22
95,9,2023-03-28 16:55:44
55,28,2023-08-22 10:46:41
3,19,2023-12-03 20:01:47
39,38,2023-03-17 09:56:09
22,35,2023-04-14 22:51:56
89,30,2023-02-08 09:36:49
34,21,2023-01-11 07:52:13
24,2,2023-08-30 13:51:08
57,9,2023-11-22 14:34:00
79,4,2023-11-18 15:16:27
57,35,2023-08-22 23:55:19
48,21,2023-10-29 14:29:37
81,18,2023-09-21 03:29:13
31,5,2023-01-18 23:13:24
15,45,2023-02-26 07:08:46
87,32,2023-01-08 16:30:10
31,6,2023-04-09 22:22:40
25,7,2023-02-09 10:57:26
75,15,2023-10-23 03:07:58
46,22,2023-12-26 01:12:24
48,24,2023-09-16 14:07:57
60,48,2023-09-11 20:46:43
64,24,2023-11-18 00:03:00
76,45,2023-10-19 06:40:16
1,14,2023-10-05 08:45:34
71,23,2023-01-26 19:19:36
87,36,2023-01-31 22:54:21
8,16,2023-06-08 09:32:23
57,34,2023-04-21 16:04:37
15,37,2023-07-07 18:09:35
27,17,2023-01-04 20:57:56
73,32,2023-02-25 01:56:48
36,11,2023-11-26 03:11:02
54,29,2023-03-17 00:08:50
42,38,2023-05-23 15:38:29
42,49,2023-06-26 05:05:27
61,41,2023-05-02 04:20:32
98,37,2023-08-12 15:25:06
28,5,2023-02-28 01:33:15
41,31,2023-02-12 23:48:43
70,40,2023-09-15 02:24:16
61,32,2023-06-16 20:43:07
39,13,2023-12-09 15:05:20
26,8,2023-07-06 05:49:56
33,48,2023-07-30 21:03:33
89,48,2023-10-16 02:43:49
3,2,2023-05-03 05:17:16
68,22,2023-11-19 07:40:28
32,17,2023-04-19 13:09:18
74,32,2023-03-08 23:06:21
77,1,2023-04-19 12:06:35
30,2,2023-07-27 17:32:48
46,31,2023-08-30 08:04:58
73,16,2023-03-01 14:16:33
25,10,2023-08-08 08:35:08
37,7,2023-01-24 14:31:29
8,21,2023-09-20 09:20:40
77,40,2023-01-20 08:03:46
20,26,2023-10-18 00:26:58
21,7,2023-03-13 14:46:20
23,23,2023-06-25 05:40:23
85,12,2023-10-01 02:33:11
81,2,2023-07-26 19:49:37
14,43,2023-03-29 16:15:34
10,13,2023-06-27 01:02:45
50,32,2023-04-12 11:31:13
44,34,2023-09-26 07:15:37
96,35,2023-09-08 09:25:12
17,19,2023-12-03 19:40:37
69,46,2023-01-09 14:29:26
51,44,2023-01-16 13:21:39
28,38,2023-04-29 02:37:56
87,1,2023-01-24 21:01:28
80,35,2023-05-20 22:21:36
37,21,2023-09-10 05:03:24
31,4,2023-12-12 09:09:38
51,7,2023-08-19 20:03:50
4,21,2023-04-30 08:31:37
17,46,2023-08-24 04:39:49
89,26,2023-10-12 22:51:01
25,23,2023-05-11 13:04:19
52,49,2023-06-26 07:26:16
100,32,2023-06-01 19:08:29
95,19,2023-11-20 00:00:33
2,50,2023-10-17 05:51:13
49,9,2023-08-07 14:48:07
56,41,2023-05-25 04:55:18
94,48,2023-01-24 06:44:31
92,7,2023-05-12 07:15:31
54,9,2023-09-26 09:06:39
23,50,2023-04-12 03:41:53
2,44,2023-03-27 16:10:12
18,10,2023-02-16 10:09:06
7,3,2023-12-20 09:38:33
37,33,2023-09-15 01:00:31
6,14,2023-09-10 21:23:31
46,35,2023-12-14 21:23:03
26,18,2023-10-29 08:41:25
23,26,2023-09-16 22:38:35
40,41,2023-10-20 02:32:45
76,34,2023-06-30 14:18:55
29,6,2023-10-09 08:02:53
2,43,2023-03-24 05:37:41
9,23,2023-02-20 20:45:43
22,15,2023-01-22 19:30:25
14,7,2023-06-12 12:34:11
77,39,2023-02-02 10:09:30
4,27,2023-04-13 09:42:44
67,39,2023-05-04 18:11:22
58,48,2023-02-14 16:49:53
41,39,2023-07-10 14:46:58
21,17,2023-06-06 03:44:19
18,36,2023-06-06 04:58:45
7,5,2023-07-29 19:20:13
31,3,2023-04-19 22:43:22
35,1,2023-09-17 08:17:35
31,19,2023-05-26 07:42:54
29,13,2023-09-11 08:35:37
38,40,2023-11-13 05:30:01
28,24,2023-01-20 16:45:14
35,26,2023-05-26 05:07:28
7,25,2023-10-15 18:03:11
96,43,2023-05-08 04:41:04
57,41,2023-01-15 19:08:14
75,45,2023-09-16 14:43:45
58,28,2023-01-13 20:55:34
80,10,2023-11-18 19:45:09
